ticket_id,user_id,category,priority,channel,created_date,resolved_date,status,resolution_hours,csat_score
TKT-23147,USR-10431,Performance,Low,WhatsApp,2026-02-03,2026-02-05,Closed,64,5
TKT-23148,USR-11267,Integration,High,Email,2025-10-16,2025-10-26,Closed,245,5
TKT-23149,USR-11838,Feature_Request,Critical,Email,2025-11-17,,Open,,
TKT-23150,USR-10916,Onboarding,Low,Phone,2025-08-29,2025-09-08,Resolved,255,3
TKT-23151,USR-11790,Billing,Low,WhatsApp,2025-10-28,,Open,,
TKT-23152,USR-11801,Performance,High,Chat,2025-09-02,,In_Progress,,
TKT-23153,USR-11739,Performance,High,Chat,2025-11-13,2025-11-15,Closed,71,5
TKT-23154,USR-10625,Billing,High,Chat,2026-01-13,2026-01-23,Closed,246,1
TKT-23155,USR-10463,Performance,High,Phone,2025-10-27,,In_Progress,,
TKT-23156,USR-10763,Bug,Medium,Chat,2025-09-27,,Open,,
TKT-23157,USR-10642,Performance,High,WhatsApp,2026-02-07,,In_Progress,,
TKT-23158,USR-10850,Integration,Medium,Phone,2026-02-21,2026-02-27,Closed,163,3
TKT-23159,USR-10145,Integration,Medium,Chat,2025-10-13,2025-10-24,Closed,271,5
TKT-23160,USR-11453,Performance,High,Email,2025-11-06,2025-11-18,Resolved,307,3
TKT-23161,USR-10798,Onboarding,Medium,Email,2025-11-27,2025-12-10,Resolved,329,3
TKT-23162,USR-10428,Billing,High,WhatsApp,2025-10-17,2025-10-25,Resolved,204,1
TKT-23163,USR-10470,Bug,High,Chat,2026-01-13,2026-01-25,Resolved,291,1
TKT-23164,USR-10694,Feature_Request,Critical,WhatsApp,2026-02-12,2026-02-13,Resolved,24,4
TKT-23165,USR-11548,Feature_Request,Medium,Phone,2026-02-23,2026-03-05,Resolved,241,2
TKT-23166,USR-11932,Onboarding,Medium,Email,2025-12-04,2025-12-11,Resolved,181,2
TKT-23167,USR-10988,Performance,High,Chat,2025-12-02,2025-12-13,Resolved,278,3
TKT-23168,USR-10730,Bug,Medium,Phone,2025-09-15,,In_Progress,,
TKT-23169,USR-10846,Bug,High,WhatsApp,2025-12-16,2025-12-19,Resolved,82,4
TKT-23170,USR-10222,Feature_Request,Medium,Chat,2025-08-16,2025-08-18,Closed,67,5
TKT-23171,USR-11684,Feature_Request,High,Phone,2025-09-02,2025-09-07,Resolved,141,2
TKT-23172,USR-11562,Onboarding,Low,Email,2025-11-29,2025-12-08,Closed,225,5
TKT-23173,USR-10528,Billing,Medium,Email,2025-11-15,2025-11-27,Resolved,304,4
TKT-23174,USR-11202,Bug,Medium,Email,2025-10-15,2025-10-28,Resolved,327,5
TKT-23175,USR-11957,Bug,High,Email,2026-01-08,2026-01-18,Resolved,242,4
TKT-23176,USR-11557,Performance,Low,Phone,2025-10-31,2025-11-11,Resolved,272,4
TKT-23177,USR-11594,Onboarding,Medium,Email,2026-02-14,2026-02-27,Resolved,312,4
TKT-23178,USR-10936,Billing,Medium,Chat,2025-12-21,2025-12-27,Resolved,165,3
TKT-23179,USR-11123,Bug,Medium,WhatsApp,2026-01-10,2026-01-17,Closed,189,5
TKT-23180,USR-10116,Performance,Low,Phone,2026-01-21,2026-02-01,Resolved,264,5
TKT-23181,USR-10718,Feature_Request,Low,Phone,2025-12-13,2025-12-22,Closed,238,5
TKT-23182,USR-11817,Performance,Medium,Chat,2025-11-15,2025-11-20,Resolved,135,2
TKT-23183,USR-10591,Bug,Medium,WhatsApp,2025-10-03,,Open,,
TKT-23184,USR-10635,Billing,Low,Phone,2025-10-07,2025-10-09,Closed,64,4
TKT-23185,USR-11158,Performance,High,Chat,2025-10-03,2025-10-13,Resolved,263,4
TKT-23186,USR-10483,Feature_Request,Medium,Chat,2025-12-15,2025-12-18,Closed,73,4
TKT-23187,USR-10060,Feature_Request,Medium,WhatsApp,2025-10-16,,In_Progress,,
TKT-23188,USR-10074,Billing,High,WhatsApp,2026-02-27,2026-03-07,Resolved,197,3
TKT-23189,USR-10819,Bug,Low,WhatsApp,2025-09-21,2025-09-21,Resolved,13,1
TKT-23190,USR-10905,Billing,Low,Phone,2025-10-08,,Open,,
TKT-23191,USR-11690,Performance,High,WhatsApp,2025-07-18,2025-07-21,Resolved,80,3
TKT-23192,USR-10306,Performance,High,Phone,2025-08-22,2025-08-25,Closed,89,3
TKT-23193,USR-11029,Onboarding,Medium,WhatsApp,2026-01-05,,Open,,
TKT-23194,USR-10578,Integration,High,Email,2026-01-03,2026-01-04,Closed,33,1
TKT-23195,USR-11166,Onboarding,Low,Chat,2026-02-08,2026-02-22,Resolved,358,5
TKT-23196,USR-10802,Bug,Medium,Phone,2025-09-22,,Open,,
TKT-23197,USR-11458,Bug,Medium,WhatsApp,2025-08-26,2025-08-29,Closed,73,5
TKT-23198,USR-11448,Feature_Request,Medium,Phone,2026-02-23,2026-03-08,Resolved,321,3
TKT-23199,USR-11031,Onboarding,Critical,WhatsApp,2025-10-16,2025-10-19,Resolved,90,2
TKT-23200,USR-11249,Feature_Request,High,Chat,2026-01-12,2026-01-25,Closed,315,2
TKT-23201,USR-10890,Onboarding,Medium,WhatsApp,2026-01-29,2026-02-12,Closed,352,4
TKT-23202,USR-11235,Feature_Request,Medium,Email,2025-10-08,2025-10-12,Resolved,115,4
TKT-23203,USR-10428,Billing,Medium,Email,2025-09-28,,Open,,
TKT-23204,USR-10257,Onboarding,High,WhatsApp,2025-09-18,2025-09-30,Resolved,291,5
TKT-23205,USR-11295,Feature_Request,High,Email,2025-10-25,2025-11-06,Closed,300,5
TKT-23206,USR-11095,Bug,Medium,WhatsApp,2026-01-29,2026-01-29,Resolved,2,4
TKT-23207,USR-11126,Onboarding,High,Chat,2025-10-17,2025-10-17,Resolved,22,5
TKT-23208,USR-10300,Billing,Low,WhatsApp,2026-01-19,2026-01-24,Resolved,132,4
TKT-23209,USR-10452,Performance,Medium,Chat,2026-01-18,,In_Progress,,
TKT-23210,USR-10427,Integration,Low,Email,2025-11-03,,Open,,
TKT-23211,USR-10431,Billing,Critical,WhatsApp,2025-12-30,,Open,,
TKT-23212,USR-11217,Performance,Critical,WhatsApp,2025-11-21,2025-11-22,Closed,42,2
TKT-23213,USR-11921,Performance,Critical,Email,2026-02-05,2026-02-05,Closed,6,1
TKT-23214,USR-10686,Onboarding,Critical,Phone,2025-11-26,2025-11-27,Closed,43,3
TKT-23215,USR-10014,Billing,Low,Email,2025-09-27,2025-10-06,Closed,216,4
TKT-23216,USR-10139,Bug,Low,Phone,2025-11-19,2025-11-30,Resolved,286,5
TKT-23217,USR-10014,Performance,Medium,Phone,2025-10-22,2025-10-22,Closed,19,5
TKT-23218,USR-11307,Billing,Critical,Email,2025-12-23,2025-12-24,Resolved,37,4
TKT-23219,USR-11187,Onboarding,High,WhatsApp,2025-12-07,2025-12-10,Resolved,89,2
TKT-23220,USR-10459,Billing,Low,Email,2025-10-02,,Open,,
TKT-23221,USR-11924,Bug,Medium,Email,2026-01-27,2026-02-10,Resolved,358,4
TKT-23222,USR-10828,Billing,Low,Phone,2026-02-08,2026-02-12,Resolved,107,4
TKT-23223,USR-11820,Onboarding,Low,Chat,2026-02-05,2026-02-10,Resolved,120,4
TKT-23224,USR-10815,Performance,Critical,Email,2026-02-19,2026-02-20,Closed,29,5
TKT-23225,USR-11906,Bug,Low,Phone,2026-02-13,2026-02-24,Resolved,286,3
TKT-23226,USR-11385,Integration,Critical,Chat,2025-09-21,,Open,,
TKT-23227,USR-11392,Integration,High,Chat,2025-10-12,,Open,,
TKT-23228,USR-10984,Bug,Low,WhatsApp,2025-08-30,2025-09-09,Closed,249,5
TKT-23229,USR-11516,Onboarding,Medium,Phone,2025-11-09,2025-11-10,Resolved,27,5
TKT-23230,USR-10012,Integration,Critical,Email,2025-12-25,2025-12-27,Closed,58,2
TKT-23231,USR-10508,Onboarding,Low,WhatsApp,2026-02-09,2026-02-18,Closed,232,2
TKT-23232,USR-10679,Integration,Low,Email,2025-12-12,,In_Progress,,
TKT-23233,USR-11038,Performance,Medium,Chat,2026-01-25,2026-01-25,Resolved,19,4
TKT-23234,USR-11773,Billing,Low,Email,2025-11-17,2025-11-20,Closed,79,4
TKT-23235,USR-11985,Feature_Request,Critical,Phone,2025-12-03,2025-12-04,Closed,25,3
TKT-23236,USR-10659,Integration,High,WhatsApp,2026-01-26,,Open,,
TKT-23237,USR-11561,Bug,Medium,WhatsApp,2026-02-17,2026-02-21,Resolved,110,2
TKT-23238,USR-11612,Onboarding,Critical,WhatsApp,2026-02-09,,Open,,
TKT-23239,USR-11897,Onboarding,Medium,WhatsApp,2026-02-05,,In_Progress,,
TKT-23240,USR-10256,Performance,High,Chat,2025-09-08,2025-09-10,Closed,49,4
TKT-23241,USR-11943,Billing,Medium,Chat,2025-09-30,,Open,,
TKT-23242,USR-11079,Performance,Critical,WhatsApp,2025-12-03,,In_Progress,,
TKT-23243,USR-10705,Billing,Medium,Phone,2025-11-02,,In_Progress,,
TKT-23244,USR-11835,Billing,High,Chat,2025-07-29,2025-08-12,Closed,337,3
TKT-23245,USR-10634,Integration,Critical,Phone,2025-11-05,2025-11-07,Resolved,49,3
TKT-23246,USR-11036,Feature_Request,Medium,WhatsApp,2025-12-18,2025-12-29,Resolved,287,5
TKT-23247,USR-11876,Billing,Critical,Chat,2025-08-19,2025-08-19,Closed,16,4
TKT-23248,USR-11697,Onboarding,Medium,Email,2026-02-18,,Open,,
TKT-23249,USR-10329,Bug,High,Email,2026-02-09,2026-02-22,Resolved,333,2
TKT-23250,USR-10393,Feature_Request,Medium,Chat,2025-10-27,,In_Progress,,
TKT-23251,USR-10122,Bug,Medium,Email,2025-09-11,,Open,,
TKT-23252,USR-11690,Bug,High,Chat,2025-08-02,2025-08-05,Resolved,85,4
TKT-23253,USR-10356,Onboarding,Medium,WhatsApp,2026-02-25,2026-03-08,Closed,265,5
TKT-23254,USR-11830,Integration,Critical,Chat,2026-02-22,2026-02-23,Resolved,32,4
TKT-23255,USR-10196,Onboarding,Low,Phone,2026-02-18,2026-03-03,Resolved,330,5
TKT-23256,USR-11863,Billing,Critical,Phone,2026-02-06,2026-02-07,Closed,38,4
TKT-23257,USR-11493,Feature_Request,High,Email,2026-02-19,,In_Progress,,
TKT-23258,USR-10115,Feature_Request,Critical,Phone,2025-08-06,2025-08-06,Resolved,17,4
TKT-23259,USR-11592,Billing,High,Chat,2026-02-07,2026-02-15,Closed,205,2
TKT-23260,USR-10256,Integration,Low,Phone,2025-10-08,,Open,,
TKT-23261,USR-11253,Billing,Critical,Email,2025-12-04,2025-12-06,Closed,55,4
TKT-23262,USR-10437,Billing,Low,WhatsApp,2025-12-05,,In_Progress,,
TKT-23263,USR-11517,Feature_Request,Medium,Email,2025-10-25,2025-10-30,Closed,124,2
TKT-23264,USR-10019,Performance,High,WhatsApp,2025-11-02,2025-11-05,Resolved,93,2
TKT-23265,USR-11383,Integration,Critical,Email,2026-02-14,,Open,,
TKT-23266,USR-11957,Performance,Low,Chat,2025-11-29,2025-11-30,Resolved,32,5
TKT-23267,USR-10890,Billing,Medium,WhatsApp,2025-11-25,2025-11-26,Closed,42,1
TKT-23268,USR-11852,Integration,Critical,WhatsApp,2026-02-08,,Open,,
TKT-23269,USR-11614,Billing,High,Chat,2025-09-23,2025-09-29,Resolved,161,2
TKT-23270,USR-11485,Performance,Medium,Phone,2025-12-27,2026-01-09,Closed,331,4
TKT-23271,USR-11487,Integration,Medium,Email,2025-10-10,2025-10-11,Resolved,43,3
TKT-23272,USR-11610,Onboarding,Critical,Phone,2026-02-07,,Open,,
TKT-23273,USR-10268,Integration,Medium,Chat,2025-09-22,2025-10-06,Resolved,356,3
TKT-23274,USR-11373,Billing,Low,Phone,2026-02-17,,In_Progress,,
TKT-23275,USR-11754,Integration,Low,Chat,2025-09-11,,Open,,
TKT-23276,USR-10378,Bug,Medium,WhatsApp,2025-12-20,2025-12-20,Closed,11,4
TKT-23277,USR-11321,Onboarding,Critical,Phone,2026-02-05,2026-02-07,Closed,50,5
TKT-23278,USR-11286,Integration,Critical,Chat,2025-12-28,2025-12-29,Closed,44,2
TKT-23279,USR-10617,Integration,Medium,Email,2026-02-06,2026-02-14,Resolved,214,2
TKT-23280,USR-10570,Feature_Request,Medium,WhatsApp,2025-12-10,2025-12-19,Closed,235,4
TKT-23281,USR-11611,Performance,High,Phone,2025-12-25,2026-01-04,Closed,251,3
TKT-23282,USR-11697,Billing,High,Phone,2026-02-28,2026-03-11,Resolved,275,1
TKT-23283,USR-11776,Performance,Low,Phone,2026-02-28,,In_Progress,,
TKT-23284,USR-11137,Billing,Medium,WhatsApp,2026-02-11,2026-02-25,Resolved,352,2
TKT-23285,USR-10963,Feature_Request,Low,Chat,2026-02-05,2026-02-15,Resolved,248,5
TKT-23286,USR-11291,Billing,Low,Chat,2025-09-12,2025-09-15,Closed,93,2
TKT-23287,USR-11630,Billing,Low,Phone,2025-11-02,,Open,,
TKT-23288,USR-10025,Onboarding,Medium,Chat,2025-11-02,2025-11-09,Resolved,181,4
TKT-23289,USR-11856,Bug,Low,Chat,2025-11-28,2025-12-09,Closed,274,3
TKT-23290,USR-10436,Feature_Request,Critical,Chat,2025-10-27,2025-10-30,Closed,88,5
TKT-23291,USR-10302,Bug,High,Chat,2026-02-08,2026-02-16,Resolved,199,5
TKT-23292,USR-11940,Onboarding,Medium,Chat,2025-12-16,2025-12-30,Resolved,351,4
TKT-23293,USR-10462,Bug,Critical,Phone,2025-10-09,2025-10-11,Resolved,52,3
TKT-23294,USR-11093,Feature_Request,High,WhatsApp,2026-02-02,,In_Progress,,
TKT-23295,USR-10362,Billing,Medium,Email,2026-02-22,2026-02-25,Resolved,87,4
TKT-23296,USR-10124,Feature_Request,High,Phone,2025-11-28,2025-12-12,Closed,336,3
TKT-23297,USR-10327,Onboarding,Medium,Chat,2025-12-27,2026-01-01,Resolved,125,3
TKT-23298,USR-10482,Performance,High,Phone,2026-02-28,,Open,,
TKT-23299,USR-11326,Feature_Request,Critical,Phone,2025-09-15,2025-09-17,Closed,55,4
TKT-23300,USR-11350,Integration,Medium,Phone,2025-08-14,,In_Progress,,
TKT-23301,USR-11850,Integration,Low,Chat,2026-02-20,2026-03-02,Resolved,263,5
TKT-23302,USR-10413,Bug,Low,Chat,2026-02-11,,Open,,
TKT-23303,USR-11479,Feature_Request,Critical,Phone,2026-02-24,,In_Progress,,
TKT-23304,USR-10896,Bug,High,Phone,2025-10-25,,Open,,
TKT-23305,USR-10659,Feature_Request,Critical,Phone,2026-02-16,2026-02-17,Resolved,27,3
TKT-23306,USR-11750,Performance,Medium,Chat,2025-12-29,,Open,,
TKT-23307,USR-11530,Onboarding,Critical,Email,2025-10-06,,Open,,
TKT-23308,USR-11267,Onboarding,Medium,Phone,2025-08-11,2025-08-19,Resolved,195,5
TKT-23309,USR-11215,Billing,Medium,WhatsApp,2026-02-21,2026-03-05,Closed,296,3
TKT-23310,USR-10764,Onboarding,High,Phone,2026-01-12,2026-01-22,Closed,240,1
TKT-23311,USR-10999,Onboarding,High,Phone,2026-02-13,2026-02-26,Resolved,318,3
TKT-23312,USR-10765,Bug,High,WhatsApp,2025-10-27,2025-10-28,Resolved,25,2
TKT-23313,USR-11328,Billing,Medium,Chat,2025-11-24,,In_Progress,,
TKT-23314,USR-10526,Bug,High,Chat,2026-01-30,2026-02-13,Resolved,337,2
TKT-23315,USR-10362,Onboarding,High,Email,2026-02-13,2026-02-17,Resolved,108,3
TKT-23316,USR-10805,Onboarding,Medium,Email,2026-02-25,,Open,,
TKT-23317,USR-10610,Billing,Low,Chat,2026-01-26,2026-02-04,Resolved,235,3
TKT-23318,USR-10433,Performance,Medium,WhatsApp,2025-10-04,2025-10-18,Closed,344,5
TKT-23319,USR-10973,Integration,Critical,Phone,2026-02-25,2026-02-26,Resolved,36,5
TKT-23320,USR-10335,Billing,High,WhatsApp,2026-02-09,2026-02-11,Closed,62,4
TKT-23321,USR-11731,Billing,Critical,Chat,2026-02-09,2026-02-10,Closed,26,5
TKT-23322,USR-10427,Onboarding,Low,Email,2025-08-22,2025-08-28,Resolved,147,3
TKT-23323,USR-11437,Performance,Medium,Phone,2025-10-07,2025-10-19,Closed,290,5
TKT-23324,USR-10611,Feature_Request,Medium,Email,2025-11-30,2025-11-30,Closed,14,3
TKT-23325,USR-11497,Onboarding,High,WhatsApp,2026-02-09,2026-02-10,Resolved,28,1
TKT-23326,USR-11622,Feature_Request,Low,WhatsApp,2026-02-07,,Open,,
TKT-23327,USR-10452,Billing,Low,Email,2026-02-20,2026-03-01,Resolved,238,5
TKT-23328,USR-10442,Performance,High,WhatsApp,2025-09-17,2025-09-26,Closed,222,4
TKT-23329,USR-11360,Performance,High,WhatsApp,2025-12-14,2025-12-17,Resolved,89,1
TKT-23330,USR-11838,Billing,Critical,WhatsApp,2025-11-07,2025-11-10,Resolved,86,4
TKT-23331,USR-10450,Feature_Request,High,WhatsApp,2025-12-18,,Open,,
TKT-23332,USR-10434,Feature_Request,High,Chat,2025-10-11,2025-10-19,Resolved,211,5
TKT-23333,USR-10602,Onboarding,Medium,Email,2025-11-19,2025-11-26,Closed,186,5
TKT-23334,USR-10479,Performance,High,Email,2025-10-04,2025-10-05,Resolved,47,2
TKT-23335,USR-11438,Integration,Critical,WhatsApp,2025-12-03,2025-12-06,Resolved,89,5
TKT-23336,USR-11805,Onboarding,Medium,WhatsApp,2025-09-19,2025-09-30,Closed,271,3
TKT-23337,USR-11276,Onboarding,Medium,Chat,2025-11-12,2025-11-14,Resolved,62,4
TKT-23338,USR-10739,Feature_Request,Low,Email,2025-08-28,2025-09-07,Resolved,256,2
TKT-23339,USR-10473,Integration,Medium,Email,2025-10-08,2025-10-09,Resolved,24,5
TKT-23340,USR-11660,Performance,Medium,WhatsApp,2025-12-27,2026-01-03,Resolved,171,4
TKT-23341,USR-11877,Integration,Low,WhatsApp,2026-02-08,,Open,,
TKT-23342,USR-10534,Billing,High,Chat,2026-02-08,,Open,,
TKT-23343,USR-10296,Bug,Critical,Chat,2025-09-10,2025-09-12,Resolved,70,4
TKT-23344,USR-10846,Feature_Request,Low,WhatsApp,2026-02-16,2026-03-01,Resolved,317,4
TKT-23345,USR-11739,Onboarding,Medium,Email,2025-10-22,,Open,,
TKT-23346,USR-11115,Integration,Low,Phone,2026-02-23,2026-02-26,Closed,72,5
TKT-23347,USR-11275,Integration,High,WhatsApp,2025-10-29,2025-11-10,Resolved,300,4
TKT-23348,USR-11569,Feature_Request,Medium,Email,2025-09-08,2025-09-15,Resolved,182,5
TKT-23349,USR-10429,Feature_Request,Medium,WhatsApp,2026-02-27,2026-03-09,Resolved,240,5
TKT-23350,USR-11479,Feature_Request,Low,WhatsApp,2026-02-27,2026-03-11,Resolved,310,4
TKT-23351,USR-10670,Bug,Medium,WhatsApp,2025-09-15,2025-09-22,Closed,171,5
TKT-23352,USR-11026,Integration,High,WhatsApp,2026-02-08,2026-02-19,Resolved,271,4
TKT-23353,USR-11801,Performance,Low,WhatsApp,2025-07-27,2025-07-27,Closed,15,5
TKT-23354,USR-10822,Onboarding,Critical,Chat,2025-12-22,,In_Progress,,
TKT-23355,USR-10050,Performance,Critical,Email,2026-01-27,2026-01-30,Resolved,76,2
TKT-23356,USR-10508,Feature_Request,Medium,Phone,2026-01-24,2026-01-24,Resolved,10,2
TKT-23357,USR-11340,Performance,Medium,Chat,2025-12-26,,Open,,
TKT-23358,USR-10346,Feature_Request,Medium,Phone,2025-10-12,,Open,,
TKT-23359,USR-10216,Billing,High,Phone,2026-02-03,2026-02-09,Resolved,166,3
TKT-23360,USR-10641,Billing,Medium,Email,2025-09-25,2025-09-30,Resolved,133,4
TKT-23361,USR-10620,Integration,Critical,WhatsApp,2025-10-07,2025-10-08,Resolved,35,4
TKT-23362,USR-11385,Onboarding,Medium,Chat,2025-11-18,,In_Progress,,
TKT-23363,USR-10587,Performance,Low,Email,2025-09-12,,Open,,
TKT-23364,USR-11662,Bug,Medium,Chat,2026-02-12,2026-02-21,Resolved,229,4
TKT-23365,USR-11224,Integration,High,WhatsApp,2025-09-10,2025-09-11,Resolved,26,2
TKT-23366,USR-10122,Feature_Request,Medium,Chat,2025-07-19,,Open,,
TKT-23367,USR-10457,Performance,Medium,WhatsApp,2025-12-21,2025-12-29,Closed,214,2
TKT-23368,USR-11090,Integration,Medium,Chat,2026-02-27,2026-03-07,Closed,196,3
TKT-23369,USR-11319,Onboarding,High,Email,2026-02-09,,Open,,
TKT-23370,USR-11969,Performance,Medium,Phone,2025-09-18,,Open,,
TKT-23371,USR-10434,Performance,Critical,WhatsApp,2025-09-12,2025-09-15,Resolved,95,1
TKT-23372,USR-11559,Onboarding,Low,Chat,2025-10-01,2025-10-01,Closed,8,3
TKT-23373,USR-11367,Bug,Low,Phone,2026-02-15,2026-02-26,Resolved,284,5
TKT-23374,USR-10616,Billing,High,Email,2025-11-19,,Open,,
TKT-23375,USR-11667,Bug,Critical,Email,2025-09-16,2025-09-19,Resolved,79,4
TKT-23376,USR-10531,Integration,High,Email,2025-09-19,,In_Progress,,
TKT-23377,USR-11837,Billing,Low,Phone,2025-12-17,2025-12-24,Resolved,183,4
TKT-23378,USR-10449,Bug,Critical,WhatsApp,2025-07-14,,Open,,
TKT-23379,USR-10143,Onboarding,Critical,WhatsApp,2025-12-17,2025-12-18,Resolved,42,2
TKT-23380,USR-11956,Bug,Low,Chat,2026-02-06,2026-02-18,Resolved,302,4
TKT-23381,USR-10560,Billing,Low,Chat,2026-01-28,,In_Progress,,
TKT-23382,USR-10080,Feature_Request,Critical,Email,2026-02-20,2026-02-20,Closed,8,3
TKT-23383,USR-10114,Onboarding,Medium,Email,2025-12-25,2026-01-06,Resolved,300,2
TKT-23384,USR-10397,Performance,High,Phone,2025-11-18,,Open,,
TKT-23385,USR-11901,Billing,Critical,Email,2025-09-20,,Open,,
TKT-23386,USR-10091,Integration,Low,WhatsApp,2025-08-11,,In_Progress,,
TKT-23387,USR-10062,Feature_Request,Medium,Chat,2026-02-27,2026-03-02,Resolved,87,4
TKT-23388,USR-10336,Integration,Low,WhatsApp,2026-02-10,,Open,,
TKT-23389,USR-10384,Feature_Request,Medium,WhatsApp,2026-01-08,2026-01-17,Resolved,237,2
TKT-23390,USR-11401,Bug,Medium,Email,2025-12-11,2025-12-16,Resolved,123,4
TKT-23391,USR-10777,Billing,High,Phone,2025-10-05,2025-10-12,Resolved,185,1
TKT-23392,USR-11897,Onboarding,High,Chat,2026-01-26,2026-02-06,Resolved,268,5
TKT-23393,USR-11085,Billing,Critical,Email,2026-02-28,2026-03-02,Closed,51,5
TKT-23394,USR-10215,Billing,Medium,Chat,2025-10-12,2025-10-24,Resolved,298,2
TKT-23395,USR-10783,Onboarding,Medium,Chat,2025-11-08,2025-11-18,Resolved,246,4
TKT-23396,USR-10549,Billing,Medium,Chat,2025-10-18,,Open,,
TKT-23397,USR-10017,Feature_Request,Low,Email,2025-11-13,2025-11-21,Resolved,200,3
TKT-23398,USR-10923,Integration,Medium,Phone,2026-02-02,2026-02-07,Resolved,130,4
TKT-23399,USR-10534,Integration,Medium,Chat,2026-02-09,2026-02-17,Closed,204,5
TKT-23400,USR-11175,Billing,Medium,Phone,2026-02-03,2026-02-11,Resolved,211,4
TKT-23401,USR-11311,Integration,Critical,Email,2026-01-14,2026-01-16,Closed,60,2
TKT-23402,USR-11187,Billing,Medium,Email,2025-11-04,2025-11-13,Resolved,219,3
TKT-23403,USR-11998,Integration,Medium,Chat,2026-02-21,,In_Progress,,
TKT-23404,USR-11628,Onboarding,High,Chat,2026-01-16,2026-01-16,Resolved,10,4
TKT-23405,USR-10470,Billing,Low,WhatsApp,2026-02-21,,In_Progress,,
TKT-23406,USR-11633,Onboarding,Medium,Email,2026-02-24,2026-03-05,Resolved,233,2
TKT-23407,USR-10629,Billing,High,Chat,2026-02-27,2026-03-13,Closed,343,4
TKT-23408,USR-10293,Feature_Request,Medium,Phone,2026-01-05,2026-01-07,Closed,68,3
TKT-23409,USR-11598,Performance,Low,Phone,2025-10-06,,In_Progress,,
TKT-23410,USR-10363,Bug,Low,Phone,2025-10-03,,Open,,
TKT-23411,USR-10616,Performance,Low,Email,2026-01-07,2026-01-21,Resolved,357,4
TKT-23412,USR-10611,Onboarding,Medium,Chat,2025-11-10,2025-11-20,Resolved,240,4
TKT-23413,USR-11013,Billing,Medium,WhatsApp,2025-11-20,2025-11-27,Resolved,175,4
TKT-23414,USR-10030,Integration,Medium,WhatsApp,2026-02-21,2026-02-22,Closed,24,4
TKT-23415,USR-10915,Bug,Critical,Email,2025-11-17,2025-11-17,Resolved,21,2
TKT-23416,USR-11615,Feature_Request,Low,Email,2025-09-25,,Open,,
TKT-23417,USR-10154,Onboarding,High,Email,2025-11-03,2025-11-14,Closed,284,4
TKT-23418,USR-11549,Feature_Request,Low,Chat,2026-01-17,2026-01-21,Resolved,101,5
TKT-23419,USR-11228,Billing,Medium,WhatsApp,2026-01-30,2026-02-01,Resolved,61,2
TKT-23420,USR-10936,Onboarding,Medium,Email,2026-01-15,2026-01-21,Closed,156,5
TKT-23421,USR-10495,Bug,High,Chat,2025-09-01,2025-09-01,Resolved,13,4
TKT-23422,USR-11039,Feature_Request,Low,WhatsApp,2025-10-14,2025-10-28,Resolved,337,4
TKT-23423,USR-10137,Feature_Request,Medium,Email,2025-11-25,2025-12-02,Closed,183,2
TKT-23424,USR-11428,Bug,High,Email,2025-07-21,2025-07-25,Closed,98,4
TKT-23425,USR-10624,Performance,High,Email,2025-10-16,2025-10-18,Resolved,55,1
TKT-23426,USR-10289,Feature_Request,High,Phone,2026-02-15,2026-02-28,Resolved,334,4
TKT-23427,USR-11375,Onboarding,Medium,Email,2026-03-01,2026-03-04,Closed,80,3
TKT-23428,USR-11771,Integration,Critical,Email,2025-12-08,2025-12-09,Resolved,33,2
TKT-23429,USR-11941,Billing,Critical,WhatsApp,2026-02-16,2026-02-19,Resolved,72,4
TKT-23430,USR-10732,Onboarding,Medium,Chat,2025-12-07,2025-12-21,Resolved,347,5
TKT-23431,USR-11477,Performance,Medium,WhatsApp,2025-10-29,2025-11-08,Resolved,263,4
TKT-23432,USR-11193,Billing,Low,Chat,2025-12-03,2025-12-13,Closed,244,5
TKT-23433,USR-11566,Feature_Request,Medium,Chat,2025-08-20,2025-08-22,Resolved,67,4
TKT-23434,USR-10906,Feature_Request,Medium,Email,2025-08-20,2025-08-24,Closed,104,2
TKT-23435,USR-10222,Feature_Request,Low,Chat,2025-10-22,2025-10-28,Resolved,156,3
TKT-23436,USR-10112,Feature_Request,Medium,Email,2025-11-13,2025-11-13,Closed,9,1
TKT-23437,USR-10948,Onboarding,High,Chat,2026-02-28,2026-03-14,Resolved,342,5
TKT-23438,USR-11263,Performance,Medium,WhatsApp,2025-10-09,2025-10-12,Resolved,95,4
TKT-23439,USR-11235,Bug,High,Email,2025-11-21,2025-12-05,Closed,344,2
